Game,like,date,comment,good
GTA5,1,2015-05-03,온라인과 싱글 캠페인 모두가 매력적인 게임 싱글의 경우 를 완료하면서 느낀 점은 프랭클린 마이클 트레버 명의 주인공 캐릭터들과 그에 얽힌 주변인물들과의 이야기 속에서 제각기 가진 캐릭터성을 잘 살린 메인 퀘스트와 부가적인 미션들이 조화롭게 잘 이우러진 느낌이다 또한 퀘스트를 통해 벌어 들인 수입으로 극장이나 택시 회사등의 부동산 혹은 경영 회사를 소유함으로 정기적인 수입을 얻는 것은 물론 주식 투자를 하는 재미도 무시하지 못한다 모든 인물들의 보이스 액팅은 말할 것도 없고 씬 연출력은 비슷한 장르의 여타 게임들보다 뛰어나기에 각각의 인물들의 연계된 옴니버스 영화를 보는 감각도 즐길 수 있다 지금까지는 그다지 중요하게 생각되지 않았던 GTA 시리즈의 스토리에 있어 정성들여 만들었다는 느낌이 강하기에 비단 온라인을 좋아하지 않는 싱글 캠페인 유저들에게도 충분히 어필 할 수 있다고 생각된다 앞에서도 언급하였듯 메인 퀘스트 뿐만 아니라 인물들 별로 등장하는 서브 미션들이 하나 같이 재밌고 그 수도 많지 않기 때문에 억지로 한다는 기분은 전혀 들지 않는다는 점도 높이 평가할 만하다 콘솔로 먼저 접하지 않았던 PC 유저라면 분명 싱글 캠페인만 플레이 한다해도 GTA 에 푹 빠져들고 그 값어치를 충분히 한다고 사료된다 온라인에 대해 언급하자면 일단 방대한 여러 임무들로 인해 하나 하나 하기에 벅찬감이 없지 않아 있지만 자신의 분신을 키워나간다는 감각으로 집도 사고 차도 사고 탱크를 사는 것등이 싱글보다는 보다 높은 재미를 준다 무엇보다 가지의 Heist 습격 미션 인 플리카 작업 탈옥 휴메인 연구소 시리즈 A 퍼시픽 스탠다드는 명 혹은 명의 유저가 합심하여 협동플레이를 한다는 부분에서 그리고 그를 통해 꽤 짭짤한 금전적 보상을 얻는다는 점에서 온라인 플레이에서 가장 백미인 컨텐츠라고 꼽을 수 있다 또한 그렇게 랭크 레벨 를 올리면서 얻는 수입으로 무기들을 얻음으로 강해진 것을 통해 패시브 모드를 해제하고 다른 플레이어들을 죽이는 재미도 은근 쏠쏠하다 데스매치나 사격장 훈련을 통해 사격 실력을 올리며 레이싱이나 스턴트 도전을 통해 업그레이드를 해제해 나가는 것을 비롯해 유저들끼리 서로 주먹질 싸움을 하거나 팔씨름을 통해 힘을 올리거나 수영 뜀박질을 통해 기력을 올리거나 하는등의 부분도 초중반엔 은근 중독성 있는 부분이라고 본다 온라인은 싱글과는 다르게 다른 유저들과 함께 플레이한다는 점에서 친해진 유저들과 함께 군부대를 턴다거나 해당 세션에서 암살 놀이를 한다거나 하는 정해진 임무 이외에도 느낄 수 있는 재미가 다양하다는 것이 매력적인 부분이다 다만 저사양 PC에는 많이 최적화되었지만 고사양의 그래픽카드 등에서 간헐적으로 튕김이나 렉 현상이 있는 부분은 앞으로 개선되어야 할 점이라고 느껴진다 물론 이렇게 까지 핫한 게임으로써 온라인 서버 면에서 안정적으로 트래픽을 소화하고 있는 부분은 칭찬할 만한 부분이긴 하다 년전 콘솔판이 먼저 나온 GTA 라서 콘솔유저들 입장에선 구작으로 치부될 수 있겠지만 설령 년전 작품이라고 한들 게임 자체의 완성도나 그로 인해 느낄 수 있는 재미는 최근 출시하는 타이틀들 못지 않는 오히려 그 이상의 재미를 준다고 감히 말하고 싶다 단돈 만원으로 얻을 수 있는 재미는 그 가치를 초월하기에 강력하게 추천한다 ,126
GTA5,1,2017-10-28,해커들 한테 엉덩이 비벼주면 돈나오는 갓겜,138
GTA5,1,2019-07-05,로딩 시뮬레이터,105
GTA5,1,2019-01-24,로딩반 영상반,56
GTA5,1,2018-08-26,범죄를 저지르고 싶을때마다 한다 왜이리 세상은 나를 스트레스받게 할까 행인을 상사라 생각하고 쏴죽이자 ,94
GTA5,1,2018-06-19,아무짓도 안했는데 무고벤 당해서 영구추방 됬어요 ,106
GTA5,0,2016-10-07,작년인가에 GTA 구매 해서 현재 약 여시간 정도 플레이 하고 있는 한국유저입니다 오랜만에 GTA를 할까 하는생각이 들때쯤 인터넷에서 글 하나를 보고 알게되었는데 되었는데 그것을 보니 상징 페인트중에 라이징 선이라는 무늬가 추가되었는데 이것은 제 차 세계대전 당시 일본이 사용하던 전범기입니다 그런 전범기 무늬를 이렇게 당당하게 추가한다는게 말이다 되는일입니까 이것은 과거 나치독일이 사용하던 하켄크로이츠를 사용하는것과 다름이 없습니다 이 깃발 아래에서 수많은 사람이 학살당하고 공통받았습니다 심지어 피해자 분들중에는 아직까지 생존하고 계신 분들까지 있습니다 이 무늬와 이것이 뜻하는 것을 락스타 게임즈는 모를리가 없을것입니다 그렇다면 도대체 무슨생각으로 이런 무늬를 추가시키신 건지 진심으로 묻고 싶습니다 그동안 GTA 게임을 즐겁게 플레이한 유저로써 이 깃발 아래에서 고통받은 나라의 국민 한사람으로써 이에대한 사죄와 수정을 요구하는 바입니다 참고로 제가 본 글 링크입니다 http web humoruniv com board humor read html table pds number ,375
GTA5,1,2020-03-30,돈많으면재미있고 없으면 화나는거임,56
GTA5,1,2020-04-13,건물안도 좀 구현을 해놨으면 싶다 껍데기 오픈월드라 질려버림 ,83
GTA5,1,2020-03-05,이 게임 로딩기다릴때 컵라면 끓이면 로딩끝나고 맛있게 먹을수있음 ,108
GTA5,1,2022-06-15, ,171
GTA5,1,2022-03-05,무료로 받은 제품 ,134
GTA5,0,2017-01-29,니가 착한 유저든 나쁜 유저든 상관없어 무고밴생명체란 자신 말고는 가끔 자신마저 희생하며 살아있는 꼴을 못보는 트롤 유저감히 유저가 게임 하는 꼴을 보기싫은 살인적인 로딩시간 온갖 버그들 업뎃은 많은데 이거 익숙해 우려먹기 DLC 그렇습니다 당신의 아메 리칸 드림을 부숴드릴게요 GTA 미국에서 맡아보는 헬조선의 그윽한 향내 ,143
GTA5,1,2016-11-07,친구랑 같이하면 존나 재밌습니다 그런데 전 친구가 없네요 씨발,100
GTA5,0,2018-06-20,플레이 타임 자리찍고 이런말 하는것도 뭐하지만 절대 추천은 못하겠다 락스타 이놈들은 맨날 신차만 내놓으며 샤크카드 팔아먹을 궁리만 하고있고 컨텐츠 추가나 밸런스조정 서버관리 등은 전혀 할 생각을 않고있다 퍼시픽 노가다 외에는 돈 벌 방법이 없어서 그 외의 컨텐츠는 잊혀진지 오래고 공개세션에서 뭘 해보고싶어도 군데 중에 군데는 핵쟁이가 있다 근데 정작 핵쟁이는 밴 안먹고 정작 선량한 사람이 엉뚱하게 무고밴 먹더구만 이번에 보그단 보상 배를 하길레 시간 걸려서 열심히 깼더니만 피날레 컷신에서 서버 에러라고 뜨면서 아무것도 안들어왔다 찾기도 힘들게 조그맣게 표시되있는 락스타 서포트 페이지로 가서 보상 못 받았다고 문의 넣을라고 했더니만 도전과제 관련 보상이 아니면 문의도 안받더라 혹시 온라인은 안들어가고 스토리만 하겠다 유감스럽게도 이 게임 컨텐츠의 는 온라인에 있다 다른 리뷰에 누가 써논것처럼 그럴거면 차라리 복돌을 돌리자 줄 요약컨텐츠 노답 핵쟁이 천지 관리 포기한 락스타 년 월 일자로 추가사항 예전에 평가 썼던게 생각나서 잠시 봤는데 그타 상점페이지에서 내 평가가 안뜬다 이 상황을 어떻게 해석해야되나 ,201
GTA5,1,2021-04-19,짱꺠 뒤졌으면,62
GTA5,1,2022-08-01, 못생긴년이 담배피는거만큼 꼴보기싫은게 없어 ,146
GTA5,1,2018-07-07,차 헬기 비행기 나무아슬아슬한게 좋은데 이거 통과 되겠지 하고지나가는데 그 길고얇은 나무 하나가 헬기를 막더라 그리고 펑 이 si발 나무때문에 돈 떨구고 예금차감이 얼만지 그 돈으로 스낵 사먹을 수 있는데진짜 GTA 에서 나무가 만렙이다,115
GTA5,1,2020-03-31,실수로 사버린 총을 아예 버리는 기능만 있으면 돼 그리고 공개세션에서 핵쟁이들을 영원히 없애버린다면 스낵도 방탄복도 한 번에 구매가 드디어 가능 레데리 온라인도 그타처럼 초대전용 세션이 생겼으면 좋겠다 ,54
GTA5,1,2019-10-21,전반적으로 이 게임하는 한국인들이 연령대가 낮고 찐따들이 많아서 온라인 서버에서 대화하는거 지켜보면 수준이 떨어져서 같이 게임하기가 꺼려진다 찐따들이 서버에서 한국인들 찾으면서 끼리끼리 놀려고 하는게 보여서 평소에 한국말로 안하고 영어로만 채팅하니까 찐따들이랑 엮이지 않아서 편함 여기서 친구 만들려는 바보같은 생각만 안한다면 게임은 충분히 재미있으니 추천 ,89
GTA5,1,2018-11-16,다 좋은데 거의 모든 세션에 핵이있네요 핵좀 잡자,51
GTA5,0,2023-05-30,핵좀잡아라 씨발,51
GTA5,1,2016-01-18,싱글은 진짜 잘만들어 놨습니다만 멀티는 한국인들이 국제망신은 잘시키더군요,203
GTA5,1,2015-04-29,전설의 화려한 PC판 누구나 이름을 들어봤을듯한 Grand Theft Auto의 최신작인 가 드디어 PC로 왔습니다 우선 옆나라 일부 무개념 회사들의 PC 이식을 비웃는듯한 완벽한 PC 이식이 특징으로 연기에 연기를 거듭해서 안 좋은 소리를 듣기도 했지만 결과는 완벽합니다 최적화 수준은 상당히 놀라우며 최저사양 조건만 맞으면 일단 돌아가는 모습을 볼 수 있고 프레임도 안정적입니다 싱글의 놀라운 분량은 일차적으로 재미를 줍니다 전작보단 포스가 떨어지지만 나름 즐거운 스토리 개성있는 캐릭터 곳곳에 세심하게 구현된 로스 산토스 분량 확실한 메인 퀘스트와 다양한 서브 퀘스트를 제대로 즐기자면 엄청난 시간이 필요합니다 멀티 GTA온라인 는 다시 차적으로 재미를 줍니다 싱글 한달 전의 로스 산토스를 기반으로 구성된 다양한 놀거리 임무 그리고 온라인의 감초인 습격 미션까지 어느 하나 빠지지 않고 재미있습니다 특히 친구끼리 뭉쳐서 할 시 재미가 배가됩니다 오픈 월드의 진수가 뭔지 보고싶다면 자신이 다양한 즐길거리를 원한다면 친구사이 특히 명이 뭔가 신나게 할 것이 필요하다면 환영합니다 로스 산토스로 게임 평가 점 만점 재미 분위기 편의성 총 평가 재미 게임 플레이 자체의 재미 조작감 타격감 등 포함분위기 게임의 그래픽이나 사운드 스토리 등 게임에 잘 녹아들었는지편의성 게임 접근성 난이도 튜토리얼 조작 UI 멀티 운영 등 플레이하기 좋은 환경,136
GTA5,1,2019-06-05,차타고 다니고 있으면 하늘에서 오토바이 한대가 날라와 미사일 날리고 가는 갓겜,75
GTA5,1,2018-07-18,친구없으면 사지마세요 친구랑해야 개꿀잼 ,111
GTA5,0,2021-04-30,핵이 너무 많습니다 ,71
GTA5,1,2023-01-23,못생긴년이 담배를 ,76
GTA5,1,2020-03-20,온라인은 안하는게 정신건강에 좋음,65
GTA5,1,2018-04-03,로 딩 존 나 길 어,50
GTA5,1,2022-07-16, ,161
GTA5,1,2015-12-18,메타스코어 수치를 증명하는 괴랄하게 재밌는 게임 스토리 멀티 해커까지 박자를 모두 갖춘 완벽 그 자체 일단 하고 봅시다 ,56
GTA5,1,2023-01-28,돈 받기 싫다고 해도 주머니속에 구겨 넣어줄테니까 GTA 빨리 내놓으라고,59
GTA5,1,2023-07-29,GTA 언제나옴 ,47
GTA5,1,2019-07-31,다른건 다 되는데 도박만 막혀버린기 묘한 게임,62
GTA5,1,2022-07-25,핵쟁이만 잘 잡아준다면 이보다 더 완벽한 게임이 있을까 ,56
GTA5,1,2021-02-09,뉴비분들은 스토리모드에 들어가셔서 esc키 누르고 온라인 GTA 온라인 플레이 초대 전용 세션 누르시면 고인물들에게 양학 안당할수 있습니다 ,60
GTA5,1,2020-01-01,초반에 돈벌기 힘들어요 그래서 핵쟁이들이 더 많아진것 같아요 그러니까 초보들을 위한 이벤트를 더많이 만들러 주세요 게임이 너무 재밌지만 돈벌기 힘든건 마찬가지에여,46
GTA5,1,2019-01-08,사람들은 로딩시간 핵 트롤이 문제점이라고 하지만늒비들한테는 공개세션 오프레서가 더 문제다,54
GTA5,0,2018-11-24,핵쟁이들 아직도 있음,56
GTA5,1,2022-06-27,gta 좀 내주세요 ,54
GTA5,1,2021-01-16,내가 gta 생활을 열일곱에 시작했다 그 나이 때 반값 세일 할때 시작한 놈들이 백 명이다 치면은 지금 나만큼 버는 놈은 나 혼자 뿐이야 나는 어떻게 여기까지 왔느냐 핵쓰는놈 제끼고 카지노 해킹 못하는 새끼 보내고 보그단 무피 카지노 금 글리치 쓰는 새끼들 다 죽였다 고니야 담배 하나 찔러 봐라 ,190
GTA5,1,2020-05-24,pc로 나온지 년이나 지난 겜을 무료로 풀었다고 뭐가 그리들 뿔이 나셨는지 모르겠는데발매하자마자 플삼으로 구입한 나는 뭐 플삼으로 락스타한테 테러라도 하면됨 그러지들 맙시다,62
GTA5,0,2020-04-27,준내 긴 로딩시간 수많은 핵쟁이,86
GTA5,1,2022-06-08,핵 좀 그만 써 그러다 다 죽어 나 너무 화가나 그만해,37
GTA5,1,2020-03-01,현실에 불만이 있다면 이 게임을 해라,69
GTA5,1,2018-01-22,오늘도 용감한 경찰들이 순직하고 있습니다,143
GTA5,0,2021-10-27,중국이 망해야하는 이유를 적나라하게 보여줌,91
GTA5,1,2021-05-12,다 좋아 총질 운전 습격 미션 다 좋다 쒸이발 다 좋다근데 제발 카지노에서 룰렛만 돌리게 해줘라차량 이쁜거 많은데 왜 소유욕구를 쳐 막는거야 쒸불한국 온라인게임에 가챠 존나 많은데 돈되는건 안쳐막고 이런거나 쳐 막고 있네락스타 힘내 너희를 믿는다 한국이라 당했다 쒜벨그리고 차량 엔진소리 업데이트 해주세요 그냥 아스팔트에 캔 긁는게 더 소리가 좋습니다 진짜루입으로 소리내도 이것보단 좋을것 같던데 몇몇 차량 제외 스털링 GT는 너무 좋음 최애 게임이 되어버렸으니 날 만족시켜보라구 ,50
GTA5,1,2023-01-01,시발 짱퀴벌레놈들 ,127
GTA5,1,2021-02-27,GTA를 살때는 싱글만 보고 사는 겁니다 온라인은 덤이라는 개념으로 구매를 하셔야 할 겁니다 핵이 많다는건 다들 많이 들으셨을 텐데 핵이 당신의 아이피 락스타 계정의 고유 번호 비밀번호 아닙니다 를 손쉽게 알아 낼 수 있습니다 그렇기에 질이 나쁜 사람들은 ip를 이용해 디도스 공격을 하고 고유 번호를 이용해 세션을 옮겨도 계속 따라 오며 심지어 초대세션이나 싱글 플레이에서도 접속을 하여 당신의 플레이를 방해 할 수 있습니다 디도스와 싱글 플레이를 방해하는 행위는 아직 겪어 보지 못했지만 세션을 옮기고 초대세션으로 변경해도 계속 따라오는 핵은 몇번 만난 적이 있습니다 락스타의 대응 또한 문제가 많습니다 벼룩 잡느라 집을 다 태워 먹는다 라는 말이 딱 들어 맞습니다 다른 사람에게 돈을 줄 수 있는 기능을 악용해 핵이 돈을 뿌린다 돈을 주는 기능을 없앤다 타인의 자동차를 파괴했을때 보험료가 까이는데 핵이 이를 악용해 무고한 사람에게 보험료를 씌울 수 있다 보험료 자체를 없앤다 다른 차량 헬기를 압도하는 하늘을 나는 오토바이가 나와서 다른 스포츠카 군용 무기의 수요가 급격히 감소하고 인플레이션이 터졌다 새로 나오는 컨텐츠의 가격을 엄청나게 올린다 아니 핵을 잡으라니까 벨런스 패치를 하라니까 왜 멀쩡히 있는 기능을 없애고 그러시는지 근본적인 문제를 해결 하려 해야지 자꾸 땜질만 하고 있는 느낌이 심하게 듭니다 게다가 락스타가 관리하는 소셜 클럽은 보안이 취약하다고 마르고 닳도록 까이는데 도통 수정을 안합니다 하 땜질을 못하는 문제들은 그냥 방치중인거죠 결론은 스팀 평가에서 이런 말 하긴 그렇지만 처음 하신다면 온라인은 비추입니다 스토리 모드만 보고 사는 겁니다 그런데 괴씸해서 그냥 복돌 빠따로 락스타 뚝배기를 그냥 후리고 싶지만 그건 잘못된 것이겠죠,59
